info/source_line,landmark,location,ltr,note,orientation_in_landmark,sample/original_id,sample/pubmed_id,sample/subject,sample/years_on_art,sample/clone,sample/tissue,sample/tissue_url,sample/disease,sample/genbank,environment,info/replicate,info/replicates,source_name
1580,chr1,198537653,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,7,NCI-RID
1580,chr1,198537653,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,7,NCI-RID
1580,chr1,198537653,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,7,NCI-RID
1580,chr1,198537653,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,7,NCI-RID
1580,chr1,198537653,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,7,NCI-RID
1580,chr1,198537653,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",6,7,NCI-RID
1580,chr1,198537653,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",7,7,NCI-RID
840,chr1,198537653,5p,,R,PT1_Y4.8,24968937,24968937_PT1,4.8,,,,,,"in vivo",1,2,NCI-RID
840,chr1,198537653,5p,,R,PT1_Y4.8,24968937,24968937_PT1,4.8,,,,,,"in vivo",2,2,NCI-RID
2329,chr1,198766444,3p,,F,PT2_Y12.9,24968937,24968937_PT2,12.9,,,,,,"in vivo",1,1,NCI-RID
10,chr1,198988947,5p,,,143,15163705,15163705_143,,,,,,,"in vivo",1,1,NCI-RID
959,chr1,200233150,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
959,chr1,200233150,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
2269,chr1,202765984,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1448,chr1,203802754,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1432,chr1,204794597,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
418,chr1,206881567,5p,,F,AB256394.1,17262715,17262715_Pt.2,,,,,,AB256394,"in vivo",1,1,NCI-RID
1677,chr1,211665029,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1380,chr1,211808393,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1426,chr1,212755052,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
804,chr1,212871022,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
2037,chr1,218303216,3p,,R,PT2_Y12.9,24968937,24968937_PT2,12.9,,,,,,"in vivo",1,1,NCI-RID
1161,chr1,223838918,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
2258,chr1,224125018,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1233,chr1,224287679,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
612,chr1,224426869,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1776,chr1,225902918,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
311,chr1,228501577,5p,,R,AB256287.1,17262715,17262715_Pt.2,,,,,,AB256287,"in vivo",1,1,NCI-RID
811,chr1,229133285,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
2231,chr1,229305500,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
234,chr1,229446814,5p,,F,AB256210.1,17262715,17262715_Pt.1,,,,,,AB256210,"in vivo",1,1,NCI-RID
1322,chr1,229468622,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2055,chr1,229490401,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
976,chr1,229755099,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
704,chr1,230196103,5p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
2232,chr1,234393553,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1959,chr1,234714667,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1216,chr1,235178568,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2245,chr1,235740232,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1239,chr1,235839921,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1090,chr1,241633940,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1086,chr10,5170483,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
2209,chr10,6348969,3p,,R,PT2_Y12.9,24968937,24968937_PT2,12.9,,,,,,"in vivo",1,1,NCI-RID
512,chr10,6515748,5p,,R,AB256488.1,17262715,17262715_Pt.3,,,,,,AB256488,"in vivo",1,1,NCI-RID
2160,chr10,6949657,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1757,chr10,12122241,5p,,F,PT1_Y4.8,24968937,24968937_PT1,4.8,,,,,,"in vivo",1,1,NCI-RID
1372,chr10,14719230,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
748,chr10,14761842,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2088,chr10,17183939,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
2088,chr10,17183939,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
1483,chr10,17421293,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1110,chr10,22699081,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,3,NCI-RID
1110,chr10,22699081,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,3,NCI-RID
1110,chr10,22699081,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,3,NCI-RID
895,chr10,27051586,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1200,chr10,27139759,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1010,chr10,27142452,3p,,F,PT3_Y0,24968937,24968937_PT3,0,,,,,,"in vivo",1,1,NCI-RID
962,chr10,31829753,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2294,chr10,37919135,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
521,chr10,41859964,5p,,F,AB256497.1,17262715,17262715_Pt.3,,,,,,AB256497,"in vivo",1,1,NCI-RID
1773,chr10,41874579,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
615,chr10,43785904,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2109,chr10,46020300,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,2,NCI-RID
2109,chr10,46020300,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",2,2,NCI-RID
157,chr10,46201548,5p,,R,AB256132.1,17262715,17262715_Pt.1,,,,,,AB256132,"in vivo",1,1,NCI-RID
2192,chr10,48407242,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1921,chr10,62688553,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1036,chr10,63236445,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1946,chr10,63258906,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
1946,chr10,63258906,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
1901,chr10,67985513,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2123,chr10,68045995,3p,,F,PT3_Y0,24968937,24968937_PT3,0,,,,,,"in vivo",1,1,NCI-RID
1872,chr10,68333790,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
2238,chr10,73054163,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1605,chr10,73070678,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1939,chr10,73433829,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
2262,chr10,74003916,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
507,chr10,74465179,5p,,R,AB256483.1,17262715,17262715_Pt.3,,,,,,AB256483,"in vivo",1,1,NCI-RID
795,chr10,74548155,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
711,chr10,79063783,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1843,chr10,87869033,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
239,chr10,89841552,5p,,F,AB256215.1,17262715,17262715_Pt.1,,,,,,AB256215,"in vivo",1,1,NCI-RID
1416,chr10,92927326,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
537,chr10,97363885,5p,,F,AD-1_AY255019.1,12843741,"12843741_Case #4",,AD-1,"frontal cortex",,"AIDS dementia",,"in vivo",1,1,NCI-RID
1501,chr10,101790889,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1212,chr10,101921234,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2179,chr10,101931812,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
731,chr10,102283694,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1097,chr10,102531531,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1463,chr10,102631740,3p,,F,PT1_Y4.8,24968937,24968937_PT1,4.8,,,,,,"in vivo",1,1,NCI-RID
1527,chr10,103973138,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
162,chr10,103977334,5p,,R,AB256137.1,17262715,17262715_Pt.1,,,,,,AB256137,"in vivo",1,1,NCI-RID
1881,chr10,104256464,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
35,chr10,110051404,5p,,R,21,15163705,15163705_21,,,,,,,"in vivo",1,1,NCI-RID
1900,chr10,110922302,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1018,chr10,110971300,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,2,NCI-RID
1018,chr10,110971300,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",2,2,NCI-RID
1346,chr10,111001915,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
888,chr10,111018219,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1764,chr10,114482764,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1892,chr10,114543780,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1932,chr10,118457498,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,2,NCI-RID
1932,chr10,118457498,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",2,2,NCI-RID
1091,chr10,119577315,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1555,chr11,220870,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1009,chr11,225752,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1794,chr11,246109,5p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1051,chr11,347461,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1117,chr11,757513,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
753,chr11,761110,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
668,chr11,954830,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
972,chr11,3786936,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2079,chr11,4040623,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
838,chr11,4060861,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,3,NCI-RID
838,chr11,4060861,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,3,NCI-RID
838,chr11,4060861,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,3,NCI-RID
223,chr11,6616071,5p,,R,AB256199.1,17262715,17262715_Pt.1,,,,,,AB256199,"in vivo",1,1,NCI-RID
946,chr11,6724515,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1873,chr11,9410734,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
707,chr11,9442301,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
36,chr11,9758338,5p,,R,21,15163705,15163705_21,,,,,,,"in vivo",1,1,NCI-RID
1466,chr11,11868059,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1846,chr11,13681650,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
564,chr11,17142027,5p,,F,AL-13_AY255016.1,12843741,"12843741_Case #2",,AL-13,"lymph node",,lymphoma,,"in vivo",1,1,NCI-RID
269,chr11,17317804,5p,,R,AB256245.1,17262715,17262715_Pt.1,,,,,,AB256245,"in vivo",1,1,NCI-RID
833,chr11,18494438,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,3,NCI-RID
833,chr11,18494438,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",2,3,NCI-RID
833,chr11,18494438,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",3,3,NCI-RID
2025,chr11,20394177,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
241,chr11,20414556,5p,,R,AB256217.1,17262715,17262715_Pt.1,,,,,,AB256217,"in vivo",1,1,NCI-RID
2317,chr11,31483465,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
729,chr11,34989420,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
695,chr11,43725039,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
846,chr11,46829915,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,7,NCI-RID
846,chr11,46829915,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",2,7,NCI-RID
846,chr11,46829915,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",3,7,NCI-RID
846,chr11,46829915,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",4,7,NCI-RID
846,chr11,46829915,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",5,7,NCI-RID
846,chr11,46829915,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",6,7,NCI-RID
846,chr11,46829915,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",7,7,NCI-RID
2287,chr11,47978353,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1201,chr11,59427787,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2131,chr11,59560333,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1504,chr11,61030297,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1587,chr11,61041070,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1771,chr11,61045655,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1042,chr11,61076176,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
536,chr11,62557024,5p,,F,AB256512.1,17262715,17262715_Pt.7,,,,,,AB256512,"in vivo",1,1,NCI-RID
2223,chr11,62566150,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
421,chr11,62642939,5p,,R,AB256397.1,17262715,17262715_Pt.2,,,,,,AB256397,"in vivo",1,1,NCI-RID
2068,chr11,62740048,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
549,chr11,62749533,5p,,R,AD-13_AY255031.1,12843741,"12843741_Case #4",,AD-13,meninges,,"AIDS dementia",,"in vivo",1,1,NCI-RID
1065,chr11,62786164,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,3,NCI-RID
1065,chr11,62786164,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,3,NCI-RID
1065,chr11,62786164,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,3,NCI-RID
180,chr11,62816700,5p,,F,AB256156.1,17262715,17262715_Pt.1,,,,,,AB256156,"in vivo",1,1,NCI-RID
125,chr11,63541037,5p,,R,AB256099.1,17262715,17262715_Pt.1,,,,,,AB256099,"in vivo",1,1,NCI-RID
130,chr11,63541037,5p,,R,AB256104.1,17262715,17262715_Pt.1,,,,,,AB256104,"in vivo",1,1,NCI-RID
207,chr11,63541037,5p,,R,AB256183.1,17262715,17262715_Pt.1,,,,,,AB256183,"in vivo",1,1,NCI-RID
146,chr11,63568389,5p,,F,AB256120.1,17262715,17262715_Pt.1,,,,,,AB256120,"in vivo",1,1,NCI-RID
787,chr11,63847792,3p,,R,PT3_Y0,24968937,24968937_PT3,0,,,,,,"in vivo",1,1,NCI-RID
100,chr11,63857811,5p,,R,AB256074.1,17262715,17262715_Pt.1,,,,,,AB256074,"in vivo",1,1,NCI-RID
1379,chr11,64222723,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
175,chr11,64365074,5p,,R,AB256151.1,17262715,17262715_Pt.1,,,,,,AB256151,"in vivo",1,1,NCI-RID
1492,chr11,64726012,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
2062,chr11,64734589,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
848,chr11,64771845,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1590,chr11,64775365,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
37,chr11,64776189,5p,,F,21,15163705,15163705_21,,,,,,,"in vivo",1,1,NCI-RID
818,chr11,64873284,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
2295,chr11,65086072,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2120,chr11,65193372,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
284,chr11,65194551,5p,,F,AB256260.1,17262715,17262715_Pt.2,,,,,,AB256260,"in vivo",1,1,NCI-RID
1981,chr11,65196061,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1713,chr11,65198480,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
694,chr11,65428537,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1685,chr11,65428966,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1453,chr11,65436754,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
865,chr11,65500740,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
613,chr11,65503603,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1218,chr11,65506059,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1996,chr11,65632546,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1995,chr11,65646793,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
981,chr11,65855392,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1324,chr11,65938680,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
454,chr11,66056301,5p,,R,AB256430.1,17262715,17262715_Pt.3,,,,,,AB256430,"in vivo",1,1,NCI-RID
1430,chr11,66084972,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1257,chr11,66085293,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
803,chr11,66159479,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1005,chr11,66163767,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2273,chr11,66197418,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1835,chr11,66642305,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
2268,chr11,66792271,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,4,NCI-RID
2268,chr11,66792271,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,4,NCI-RID
2268,chr11,66792271,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,4,NCI-RID
2268,chr11,66792271,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,4,NCI-RID
961,chr11,67207687,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1193,chr11,67217505,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1896,chr11,67219571,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
700,chr11,67223245,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
2022,chr11,67231717,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
396,chr11,67237252,5p,,F,AB256372.1,17262715,17262715_Pt.2,,,,,,AB256372,"in vivo",1,1,NCI-RID
94,chr11,67294387,5p,,R,AB256068.1,17262715,17262715_Pt.1,,,,,,AB256068,"in vivo",1,1,NCI-RID
554,chr11,67296190,5p,,R,AL-3_AY255012.1,12843741,"12843741_Case #1",,AL-3,"lymph node",,"angioimmunoblastic lymphadenopathy (AILD)",,"in vivo",1,1,NCI-RID
2213,chr11,67502812,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
913,chr11,68092793,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
118,chr11,68521159,5p,,R,AB256092.1,17262715,17262715_Pt.1,,,,,,AB256092,"in vivo",1,1,NCI-RID
493,chr11,71908376,5p,,R,AB256469.1,17262715,17262715_Pt.3,,,,,,AB256469,"in vivo",1,1,NCI-RID
1152,chr11,71961070,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
431,chr11,72031405,5p,,F,AB256407.1,17262715,17262715_Pt.3,,,,,,AB256407,"in vivo",1,1,NCI-RID
2033,chr11,72033525,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1325,chr11,72033525,5p,,R,PT1_Y4.8,24968937,24968937_PT1,4.8,,,,,,"in vivo",1,1,NCI-RID
2027,chr11,72055795,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1681,chr11,72067124,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
