info/source_line,landmark,location,ltr,note,orientation_in_landmark,sample/original_id,sample/pubmed_id,sample/subject,sample/years_on_art,sample/clone,sample/tissue,sample/tissue_url,sample/disease,sample/genbank,environment,info/replicate,info/replicates,source_name
2050,chr1,194485603,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
2050,chr1,194485603,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
836,chr1,197160006,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
812,chr1,197564955,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
329,chr1,197637248,5p,,R,AB256305.1,17262715,17262715_Pt.2,,,,,,AB256305,"in vivo",1,1,NCI-RID
840,chr1,198506783,5p,,R,PT1_Y4.8,24968937,24968937_PT1,4.8,,,,,,"in vivo",1,2,NCI-RID
840,chr1,198506783,5p,,R,PT1_Y4.8,24968937,24968937_PT1,4.8,,,,,,"in vivo",2,2,NCI-RID
1580,chr1,198506783,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,7,NCI-RID
1580,chr1,198506783,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,7,NCI-RID
1580,chr1,198506783,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,7,NCI-RID
1580,chr1,198506783,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,7,NCI-RID
1580,chr1,198506783,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,7,NCI-RID
1580,chr1,198506783,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",6,7,NCI-RID
1580,chr1,198506783,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",7,7,NCI-RID
617,chr1,198506789,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,7,NCI-RID
617,chr1,198506789,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,7,NCI-RID
617,chr1,198506789,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,7,NCI-RID
617,chr1,198506789,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,7,NCI-RID
617,chr1,198506789,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",5,7,NCI-RID
617,chr1,198506789,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",6,7,NCI-RID
617,chr1,198506789,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",7,7,NCI-RID
1160,chr1,198506789,3p,,R,PT1_Y4.8,24968937,24968937_PT1,4.8,,,,,,"in vivo",1,1,NCI-RID
2329,chr1,198735573,3p,,F,PT2_Y12.9,24968937,24968937_PT2,12.9,,,,,,"in vivo",1,1,NCI-RID
10,chr1,198958076,5p,,,143,15163705,15163705_143,,,,,,,"in vivo",1,1,NCI-RID
959,chr1,200202278,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
959,chr1,200202278,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
2269,chr1,202735112,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1448,chr1,203771882,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1432,chr1,204763725,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1278,chr1,204763731,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
418,chr1,207054912,5p,,F,AB256394.1,17262715,17262715_Pt.2,,,,,,AB256394,"in vivo",1,1,NCI-RID
1677,chr1,211838371,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1380,chr1,211981735,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1426,chr1,212928394,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
804,chr1,213044364,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
2037,chr1,218476558,3p,,R,PT2_Y12.9,24968937,24968937_PT2,12.9,,,,,,"in vivo",1,1,NCI-RID
1161,chr1,224026620,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
2258,chr1,224312720,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1233,chr1,224475381,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
612,chr1,224614571,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1776,chr1,226090618,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
311,chr1,228689278,5p,,R,AB256287.1,17262715,17262715_Pt.2,,,,,,AB256287,"in vivo",1,1,NCI-RID
811,chr1,229269032,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
2231,chr1,229441247,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
234,chr1,229582561,5p,,F,AB256210.1,17262715,17262715_Pt.1,,,,,,AB256210,"in vivo",1,1,NCI-RID
1322,chr1,229604369,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2055,chr1,229626148,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
976,chr1,229890846,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1477,chr1,229890852,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
704,chr1,230331849,5p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
2232,chr1,234529299,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1959,chr1,234850414,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1216,chr1,235341883,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2245,chr1,235903532,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1239,chr1,236003221,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1090,chr1,241797242,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1086,chr10,5212446,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
2209,chr10,6390931,3p,,R,PT2_Y12.9,24968937,24968937_PT2,12.9,,,,,,"in vivo",1,1,NCI-RID
512,chr10,6557710,5p,,R,AB256488.1,17262715,17262715_Pt.3,,,,,,AB256488,"in vivo",1,1,NCI-RID
2160,chr10,6991619,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1757,chr10,12164240,5p,,F,PT1_Y4.8,24968937,24968937_PT1,4.8,,,,,,"in vivo",1,1,NCI-RID
1372,chr10,14761229,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
748,chr10,14803841,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2088,chr10,17225938,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
2088,chr10,17225938,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
1483,chr10,17463292,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1110,chr10,22988010,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,3,NCI-RID
1110,chr10,22988010,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,3,NCI-RID
1110,chr10,22988010,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,3,NCI-RID
895,chr10,27340515,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1200,chr10,27428688,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1010,chr10,27431381,3p,,F,PT3_Y0,24968937,24968937_PT3,0,,,,,,"in vivo",1,1,NCI-RID
962,chr10,32118681,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2294,chr10,38208063,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1773,chr10,42365628,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
521,chr10,42380243,5p,,F,AB256497.1,17262715,17262715_Pt.3,,,,,,AB256497,"in vivo",1,1,NCI-RID
615,chr10,44281352,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
157,chr10,47572784,5p,,R,AB256132.1,17262715,17262715_Pt.1,,,,,,AB256132,"in vivo",1,1,NCI-RID
2192,chr10,49615285,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
2109,chr10,51575520,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,2,NCI-RID
2109,chr10,51575520,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",2,2,NCI-RID
1921,chr10,64448313,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1036,chr10,64996205,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1946,chr10,65018666,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,2,NCI-RID
1946,chr10,65018666,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,2,NCI-RID
1901,chr10,69745270,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1186,chr10,69745276,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2123,chr10,69805752,3p,,F,PT3_Y0,24968937,24968937_PT3,0,,,,,,"in vivo",1,1,NCI-RID
1872,chr10,70093547,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
2238,chr10,74813921,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1605,chr10,74830436,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1939,chr10,75193587,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
2262,chr10,75763674,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
507,chr10,76224937,5p,,R,AB256483.1,17262715,17262715_Pt.3,,,,,,AB256483,"in vivo",1,1,NCI-RID
795,chr10,76307913,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
711,chr10,80823540,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
977,chr10,80823546,5p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1843,chr10,89628790,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
239,chr10,91601309,5p,,F,AB256215.1,17262715,17262715_Pt.1,,,,,,AB256215,"in vivo",1,1,NCI-RID
1416,chr10,94687083,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
537,chr10,99123642,5p,,F,AD-1_AY255019.1,12843741,"12843741_Case #4",,AD-1,"frontal cortex",,"AIDS dementia",,"in vivo",1,1,NCI-RID
1501,chr10,103550646,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1212,chr10,103680991,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2179,chr10,103691569,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
731,chr10,104043451,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1097,chr10,104291288,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1463,chr10,104391497,3p,,F,PT1_Y4.8,24968937,24968937_PT1,4.8,,,,,,"in vivo",1,1,NCI-RID
1527,chr10,105732896,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
162,chr10,105737092,5p,,R,AB256137.1,17262715,17262715_Pt.1,,,,,,AB256137,"in vivo",1,1,NCI-RID
1881,chr10,106016222,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
35,chr10,111811162,5p,,R,21,15163705,15163705_21,,,,,,,"in vivo",1,1,NCI-RID
1900,chr10,112682060,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1018,chr10,112731058,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,2,NCI-RID
1018,chr10,112731058,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",2,2,NCI-RID
1346,chr10,112761673,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
888,chr10,112777977,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1764,chr10,116242523,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1892,chr10,116303539,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1932,chr10,120217010,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,2,NCI-RID
1932,chr10,120217010,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",2,2,NCI-RID
1091,chr10,121336827,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1555,chr11,220870,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1009,chr11,225752,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1794,chr11,246109,5p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1051,chr11,347461,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1117,chr11,757513,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
753,chr11,761110,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
668,chr11,954830,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
972,chr11,3808166,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2079,chr11,4061853,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
838,chr11,4082091,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,3,NCI-RID
838,chr11,4082091,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,3,NCI-RID
838,chr11,4082091,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,3,NCI-RID
223,chr11,6637302,5p,,R,AB256199.1,17262715,17262715_Pt.1,,,,,,AB256199,"in vivo",1,1,NCI-RID
946,chr11,6745746,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1873,chr11,9432281,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
707,chr11,9463848,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
36,chr11,9779885,5p,,R,21,15163705,15163705_21,,,,,,,"in vivo",1,1,NCI-RID
1466,chr11,11889606,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1846,chr11,13703197,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
564,chr11,17163574,5p,,F,AL-13_AY255016.1,12843741,"12843741_Case #2",,AL-13,"lymph node",,lymphoma,,"in vivo",1,1,NCI-RID
269,chr11,17339351,5p,,R,AB256245.1,17262715,17262715_Pt.1,,,,,,AB256245,"in vivo",1,1,NCI-RID
833,chr11,18515985,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,3,NCI-RID
833,chr11,18515985,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",2,3,NCI-RID
833,chr11,18515985,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",3,3,NCI-RID
2025,chr11,20415723,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
241,chr11,20436102,5p,,R,AB256217.1,17262715,17262715_Pt.1,,,,,,AB256217,"in vivo",1,1,NCI-RID
2317,chr11,31505012,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
729,chr11,35010967,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
695,chr11,43746589,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
846,chr11,46851466,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,7,NCI-RID
846,chr11,46851466,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",2,7,NCI-RID
846,chr11,46851466,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",3,7,NCI-RID
846,chr11,46851466,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",4,7,NCI-RID
846,chr11,46851466,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",5,7,NCI-RID
846,chr11,46851466,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",6,7,NCI-RID
846,chr11,46851466,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",7,7,NCI-RID
2287,chr11,47999905,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1201,chr11,59195260,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2131,chr11,59327806,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1504,chr11,60797769,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1587,chr11,60808542,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1771,chr11,60813127,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1042,chr11,60843648,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
536,chr11,62324496,5p,,F,AB256512.1,17262715,17262715_Pt.7,,,,,,AB256512,"in vivo",1,1,NCI-RID
2223,chr11,62333622,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
421,chr11,62410411,5p,,R,AB256397.1,17262715,17262715_Pt.2,,,,,,AB256397,"in vivo",1,1,NCI-RID
2068,chr11,62507520,5p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
549,chr11,62517005,5p,,R,AD-13_AY255031.1,12843741,"12843741_Case #4",,AD-13,meninges,,"AIDS dementia",,"in vivo",1,1,NCI-RID
1065,chr11,62553636,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,3,NCI-RID
1065,chr11,62553636,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,3,NCI-RID
1065,chr11,62553636,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,3,NCI-RID
180,chr11,62584172,5p,,F,AB256156.1,17262715,17262715_Pt.1,,,,,,AB256156,"in vivo",1,1,NCI-RID
125,chr11,63308509,5p,,R,AB256099.1,17262715,17262715_Pt.1,,,,,,AB256099,"in vivo",1,1,NCI-RID
130,chr11,63308509,5p,,R,AB256104.1,17262715,17262715_Pt.1,,,,,,AB256104,"in vivo",1,1,NCI-RID
207,chr11,63308509,5p,,R,AB256183.1,17262715,17262715_Pt.1,,,,,,AB256183,"in vivo",1,1,NCI-RID
146,chr11,63335861,5p,,F,AB256120.1,17262715,17262715_Pt.1,,,,,,AB256120,"in vivo",1,1,NCI-RID
787,chr11,63615264,3p,,R,PT3_Y0,24968937,24968937_PT3,0,,,,,,"in vivo",1,1,NCI-RID
100,chr11,63625283,5p,,R,AB256074.1,17262715,17262715_Pt.1,,,,,,AB256074,"in vivo",1,1,NCI-RID
1379,chr11,63990195,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
175,chr11,64132546,5p,,R,AB256151.1,17262715,17262715_Pt.1,,,,,,AB256151,"in vivo",1,1,NCI-RID
1492,chr11,64493484,3p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
2062,chr11,64502061,5p,,R,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
848,chr11,64539317,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1590,chr11,64542837,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
37,chr11,64543661,5p,,F,21,15163705,15163705_21,,,,,,,"in vivo",1,1,NCI-RID
818,chr11,64640756,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
2295,chr11,64853544,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2120,chr11,64960843,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
284,chr11,64962022,5p,,F,AB256260.1,17262715,17262715_Pt.2,,,,,,AB256260,"in vivo",1,1,NCI-RID
1981,chr11,64963532,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1713,chr11,64965951,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
694,chr11,65196008,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1685,chr11,65196437,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1453,chr11,65204225,3p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
865,chr11,65268211,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
613,chr11,65271074,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1218,chr11,65273530,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
1996,chr11,65400017,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1995,chr11,65414264,3p,,F,PT3_Y7.2,24968937,24968937_PT3,7.2,,,,,,"in vivo",1,1,NCI-RID
981,chr11,65622863,3p,,F,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
1324,chr11,65706151,3p,,R,PT5_Y14.5,24968937,24968937_PT5,14.5,,,,,,"in vivo",1,1,NCI-RID
454,chr11,65823772,5p,,R,AB256430.1,17262715,17262715_Pt.3,,,,,,AB256430,"in vivo",1,1,NCI-RID
1430,chr11,65852443,3p,,F,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
1257,chr11,65852764,3p,,F,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
803,chr11,65926950,5p,,F,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
1005,chr11,65931238,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2273,chr11,65964889,3p,,R,PT4_Y12.2,24968937,24968937_PT4,12.2,,,,,,"in vivo",1,1,NCI-RID
1835,chr11,66409776,3p,,R,PT1_Y0.2,24968937,24968937_PT1,0.2,,,,,,"in vivo",1,1,NCI-RID
2106,chr11,66559736,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
2268,chr11,66559742,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,4,NCI-RID
2268,chr11,66559742,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",2,4,NCI-RID
2268,chr11,66559742,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",3,4,NCI-RID
2268,chr11,66559742,3p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",4,4,NCI-RID
961,chr11,66975158,5p,,R,PT1_Y11.4,24968937,24968937_PT1,11.4,,,,,,"in vivo",1,1,NCI-RID
